"RunId","WorkflowName","Conclusion","Event","CreatedAt","Title","PR","HtmlUrl"
"25929263236","daily-build-test","success","schedule","2026-05-15T16:32:50Z","imporove perfmance for fused gdn gating (#466)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25929263236"
"25872338458","daily-build-test","success","schedule","2026-05-14T16:36:39Z","Adaptation of the Deepep A5 normal and low-latency operators. (#467)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25872338458"
"25860749796","daily-build-test","success","pull_request","2026-05-14T12:46:02Z","update","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25860749796"
"25858413280","daily-build-test","success","pull_request","2026-05-14T11:49:49Z","delete A2","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25858413280"
"25852119239","daily-build-test","success","pull_request","2026-05-14T09:16:35Z","delete A2","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25852119239"
"25848053682","daily-build-test","success","pull_request","2026-05-14T07:35:56Z","cann9.0.0 Adapt","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25848053682"
"25813098052","daily-build-test","success","schedule","2026-05-13T16:43:38Z","[CI] Remove CANN 8.3.rc2 from build matrix (#471)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25813098052"
"25786608470","daily-build-test","success","pull_request","2026-05-13T08:06:45Z","chore: CANN 8.5 adaptation and platform compatibility fixes","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25786608470"
"25748521924","daily-build-test","success","schedule","2026-05-12T16:40:51Z","[CI] Remove CANN 8.3.rc2 from build matrix (#471)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25748521924"
"25684198078","daily-build-test","success","schedule","2026-05-11T16:49:58Z","[CI] Introduce uv to accelerate pip install (#465)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25684198078"
"25646366629","daily-build-test","success","pull_request","2026-05-11T01:58:50Z","[CI] Introduce uv to accelerate pip install","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25646366629"
"25633587319","daily-build-test","success","schedule","2026-05-10T16:16:05Z","add fused_qkvzba_split_reshape_cat_contiguous_kernel (#447)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25633587319"
"25605703253","daily-build-test","success","schedule","2026-05-09T16:14:59Z","add fused_qkvzba_split_reshape_cat_contiguous_kernel (#447)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25605703253"
"25594535036","daily-build-test","success","pull_request","2026-05-09T06:48:23Z","[CI] Introduce uv to accelerate pip install","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25594535036"
"25566891077","daily-build-test","success","schedule","2026-05-08T16:26:43Z","add fused_qkvzba_split_reshape_cat_contiguous_kernel (#447)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25566891077"
"25508831751","daily-build-test","success","schedule","2026-05-07T16:32:03Z","add fused_qkvzba_split_reshape_cat_contiguous_kernel (#447)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25508831751"
"25447892045","daily-build-test","success","schedule","2026-05-06T16:29:45Z","Add new attention and normalization kernels (#443)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25447892045"
"25388912689","daily-build-test","failure","schedule","2026-05-05T16:29:29Z","bump version to 2026.05.01 (#459)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25388912689"
"25330519643","daily-build-test","success","schedule","2026-05-04T16:30:38Z","bump version to 2026.05.01 (#459)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25330519643"
"25284207010","daily-build-test","success","schedule","2026-05-03T16:13:25Z","bump version to 2026.05.01 (#459)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25284207010"
"25256156956","daily-build-test","success","schedule","2026-05-02T16:13:09Z","update readme for free environment (#456)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25256156956"
"25222227096","daily-build-test","success","schedule","2026-05-01T16:17:35Z","update readme for free environment (#456)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25222227096"
"25177031813","daily-build-test","success","schedule","2026-04-30T16:28:20Z","update readme for free environment (#456)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25177031813"
"25121090932","daily-build-test","success","schedule","2026-04-29T16:30:11Z","Update README.md (#457)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25121090932"
"25065221346","daily-build-test","success","schedule","2026-04-28T16:32:22Z","bugfix: Add activation  settment to torch_causal_conv1d_update_npu (#449)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25065221346"
"25007130582","daily-build-test","success","schedule","2026-04-27T16:30:06Z","Add conv1d update mtp triton kernel. Adapt speculative decoding for update (#445)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/25007130582"
"24961106823","daily-build-test","success","schedule","2026-04-26T16:11:08Z","Add conv1d update mtp triton kernel. Adapt speculative decoding for update (#445)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24961106823"
"24935010446","daily-build-test","success","schedule","2026-04-25T16:09:46Z","Add conv1d update mtp triton kernel. Adapt speculative decoding for update (#445)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24935010446"
"24899819555","daily-build-test","success","schedule","2026-04-24T16:17:21Z","Add conv1d update mtp triton kernel. Adapt speculative decoding for update (#445)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24899819555"
"24846694695","daily-build-test","success","schedule","2026-04-23T16:29:54Z","Add conv1d update mtp triton kernel. Adapt speculative decoding for update (#445)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24846694695"
"24789677114","daily-build-test","success","schedule","2026-04-22T16:21:06Z","Add conv1d update mtp triton kernel. Adapt speculative decoding for update (#445)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24789677114"
"24733743908","daily-build-test","success","schedule","2026-04-21T16:22:05Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24733743908"
"24677768622","daily-build-test","failure","schedule","2026-04-20T16:23:10Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24677768622"
"24633351698","daily-build-test","success","schedule","2026-04-19T16:08:19Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24633351698"
"24608571176","daily-build-test","success","schedule","2026-04-18T16:08:27Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24608571176"
"24575224086","daily-build-test","success","schedule","2026-04-17T16:17:56Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24575224086"
"24521797601","daily-build-test","success","schedule","2026-04-16T16:28:50Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24521797601"
"24465581160","daily-build-test","success","schedule","2026-04-15T16:19:19Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24465581160"
"24410455184","daily-build-test","success","schedule","2026-04-14T16:22:19Z","The A3 normal operator is modified to support a maximum of 128K long sequences. (#435)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24410455184"
"24354393990","daily-build-test","failure","schedule","2026-04-13T16:24:11Z","move fused_gdn_gating_kernel_without_sigmoid from sglang to sgl-kerne… (#429)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24354393990"
"24310778321","daily-build-test","success","schedule","2026-04-12T16:07:48Z","fix safety problems (#437)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24310778321"
"24286265641","daily-build-test","success","schedule","2026-04-11T16:05:35Z","Enhance the generality of kernels merge_16x16_to_64x64_inverse_kernel_reorder_all_masked and _layer_norm_fwd_1pass_kernel_npu (#434)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24286265641"
"24252567508","daily-build-test","success","schedule","2026-04-10T16:15:35Z","Enhance the generality of kernels merge_16x16_to_64x64_inverse_kernel_reorder_all_masked and _layer_norm_fwd_1pass_kernel_npu (#434)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24252567508"
"24201308074","daily-build-test","success","schedule","2026-04-09T16:26:20Z","Enhance the generality of kernels merge_16x16_to_64x64_inverse_kernel_reorder_all_masked and _layer_norm_fwd_1pass_kernel_npu (#434)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24201308074"
"24146337447","daily-build-test","success","schedule","2026-04-08T16:23:05Z","Fix lint error (#427)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24146337447"
"24092116653","daily-build-test","success","schedule","2026-04-07T16:20:33Z","add c source utils functions license (#426)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24092116653"
"24039611057","daily-build-test","success","schedule","2026-04-06T16:12:52Z","adpat move_intermediate_cache for sglang prefix + mtp (#422)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24039611057"
"24005245579","daily-build-test","success","schedule","2026-04-05T16:05:47Z","adpat move_intermediate_cache for sglang prefix + mtp (#422)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/24005245579"
"23982512045","daily-build-test","success","schedule","2026-04-04T16:05:58Z","adpat move_intermediate_cache for sglang prefix + mtp (#422)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23982512045"
"23952902385","daily-build-test","success","schedule","2026-04-03T16:08:55Z","adpat move_intermediate_cache for sglang prefix + mtp (#422)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23952902385"
"23910327988","daily-build-test","success","schedule","2026-04-02T16:17:15Z","fix init kCandidates array bug (#423)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23910327988"
"23883927243","daily-build-test","success","pull_request","2026-04-02T04:31:40Z","feat: add cache env vars to remaining CI jobs","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23883927243"
"23858840366","daily-build-test","failure","schedule","2026-04-01T16:17:57Z","feat: add mamba cache state update (#403)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23858840366"
"23841248684","daily-build-test","failure","pull_request","2026-04-01T09:14:35Z","torch cache Adapt","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23841248684"
"23807803619","daily-build-test","failure","schedule","2026-03-31T16:19:17Z","add kernel conv1d_update (#407)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23807803619"
"23755226900","daily-build-test","failure","schedule","2026-03-30T16:18:53Z","add recurrent_gated_delta_rule kernel (#399)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23755226900"
"23713163410","daily-build-test","failure","schedule","2026-03-29T16:05:41Z","speculative decoding support 16 draft token (#411)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23713163410"
"23688955145","daily-build-test","failure","schedule","2026-03-28T16:05:00Z","speculative decoding support 16 draft token (#411)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23688955145"
"23656054694","daily-build-test","success","schedule","2026-03-27T16:15:34Z","refactor(mamba): simplify final_states gather into single chained expression (#406)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23656054694"
"23605497652","daily-build-test","failure","schedule","2026-03-26T16:23:03Z","refactor(mamba): simplify final_states gather into single chained expression (#406)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23605497652"
"23551848253","daily-build-test","failure","schedule","2026-03-25T16:23:03Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23551848253"
"23500167304","daily-build-test","success","schedule","2026-03-24T16:20:11Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23500167304"
"23447670493","daily-build-test","success","schedule","2026-03-23T16:16:39Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23447670493"
"23406915328","daily-build-test","success","schedule","2026-03-22T16:03:07Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23406915328"
"23383377310","daily-build-test","success","schedule","2026-03-21T16:03:26Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23383377310"
"23351649449","daily-build-test","success","schedule","2026-03-20T16:11:07Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23351649449"
"23304813137","daily-build-test","success","schedule","2026-03-19T16:16:07Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23304813137"
"23255095538","daily-build-test","success","schedule","2026-03-18T16:21:03Z","add kernel fused qkvzba split reshape cat (#394)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23255095538"
"23204584261","daily-build-test","success","schedule","2026-03-17T16:21:18Z","deepep support different fuse_mode for dispatch_ffn_combine (#397)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23204584261"
"23154000420","daily-build-test","success","schedule","2026-03-16T16:20:03Z","deepep support different fuse_mode for dispatch_ffn_combine (#397)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23154000420"
"23114023383","daily-build-test","success","schedule","2026-03-15T16:04:13Z","support multiple torch version (#398)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23114023383"
"23091400729","daily-build-test","success","schedule","2026-03-14T16:03:30Z","support multiple torch version (#398)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23091400729"
"23059605704","daily-build-test","success","schedule","2026-03-13T16:08:44Z","support multiple torch version (#398)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23059605704"
"23012150107","daily-build-test","success","schedule","2026-03-12T16:20:03Z","add fused scale shift kernel (#393)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/23012150107"
"22962512274","daily-build-test","success","schedule","2026-03-11T16:14:32Z","Supports batched causal_conv1d (#389)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22962512274"
"22912539076","daily-build-test","success","schedule","2026-03-10T16:18:49Z","Add rmsnorm_bias and mul_add ops (#375)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22912539076"
"22863108710","daily-build-test","success","schedule","2026-03-09T16:18:08Z","Add rmsnorm_bias and mul_add ops (#375)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22863108710"
"22824659344","daily-build-test","success","schedule","2026-03-08T16:02:33Z","Add rmsnorm_bias and mul_add ops (#375)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22824659344"
"22802311658","daily-build-test","success","schedule","2026-03-07T16:02:14Z","Add rmsnorm_bias and mul_add ops (#375)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22802311658"
"22771495981","daily-build-test","success","schedule","2026-03-06T16:08:10Z","Add rmsnorm_bias and mul_add ops (#375)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22771495981"
"22727011083","daily-build-test","failure","schedule","2026-03-05T16:14:32Z","Add rmsnorm_bias and mul_add ops (#375)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22727011083"
"22677953475","daily-build-test","success","schedule","2026-03-04T16:09:40Z","update mix test and low lantency test for dynamic-tokens. (#376)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22677953475"
"22631914477","daily-build-test","success","schedule","2026-03-03T16:12:52Z","[WIP] Fix bs zero for deepep (#385)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22631914477"
"22584541575","daily-build-test","success","schedule","2026-03-02T16:09:26Z","[WIP] Fix bs zero for deepep (#385)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22584541575"
"22547088096","daily-build-test","success","schedule","2026-03-01T16:02:23Z","bump version to 2026.03.01 (#388)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22547088096"
"22524065311","daily-build-test","success","schedule","2026-02-28T16:02:16Z","feat:[fused_sigmoid_gating_delta_rule_update_npu_kernel] support kda feature--to be aligned with sgl-kernel, for model kimi-linear (#371)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22524065311"
"22493822190","daily-build-test","success","schedule","2026-02-27T16:08:00Z","Fix the bug that the layout kernel crashed when the num of experts is no less than 384 (#383)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22493822190"
"22450711552","daily-build-test","success","schedule","2026-02-26T16:16:04Z","adapt sglang (#357)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22450711552"
"22405730615","daily-build-test","success","schedule","2026-02-25T16:22:26Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22405730615"
"22359692870","daily-build-test","success","schedule","2026-02-24T16:19:46Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22359692870"
"22314613432","daily-build-test","success","schedule","2026-02-23T16:15:56Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22314613432"
"22280497351","daily-build-test","success","schedule","2026-02-22T16:03:17Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22280497351"
"22259847953","daily-build-test","success","schedule","2026-02-21T16:03:11Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22259847953"
"22231437283","daily-build-test","success","schedule","2026-02-20T16:08:42Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22231437283"
"22189931149","daily-build-test","success","schedule","2026-02-19T16:14:54Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22189931149"
"22147787839","daily-build-test","success","schedule","2026-02-18T16:16:47Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22147787839"
"22106229940","daily-build-test","success","schedule","2026-02-17T16:16:27Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22106229940"
"22069939623","daily-build-test","success","schedule","2026-02-16T16:11:10Z","Update layernorm_gated.py (#378)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22069939623"
"22020290381","daily-build-test","success","schedule","2026-02-14T16:03:33Z","support qwen3.5 (#377)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/22020290381"
"21993891778","daily-build-test","success","schedule","2026-02-13T16:12:23Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21993891778"
"21954665217","daily-build-test","success","schedule","2026-02-12T16:16:27Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21954665217"
"21913212336","daily-build-test","success","schedule","2026-02-11T16:20:15Z","Merge pull request #373 from cen121212/2-11-main","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21913212336"
"21873023857","daily-build-test","success","schedule","2026-02-10T16:20:33Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21873023857"
"21832828070","daily-build-test","success","schedule","2026-02-09T16:18:52Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21832828070"
"21801122682","daily-build-test","success","schedule","2026-02-08T16:04:11Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21801122682"
"21782833370","daily-build-test","failure","schedule","2026-02-07T16:03:16Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21782833370"
"21757298746","daily-build-test","success","schedule","2026-02-06T16:10:09Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21757298746"
"21719074477","daily-build-test","success","schedule","2026-02-05T16:12:45Z","CI execution requirements for separating a2 and a3 (#367)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21719074477"
"21679041603","daily-build-test","failure","schedule","2026-02-04T16:13:03Z","Revert ""Build the deepep package with the chip model included. (#274)"" (#363)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21679041603"
"21637952205","daily-build-test","success","schedule","2026-02-03T16:14:59Z","fix:buffer control (#361)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21637952205"
"21597591503","daily-build-test","success","schedule","2026-02-02T16:06:39Z","Cover the workflows cases on a3 (#321)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21597591503"
"21565930021","daily-build-test","success","schedule","2026-02-01T16:03:30Z","release follows naming convention (#356)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21565930021"
"21547077715","daily-build-test","success","schedule","2026-01-31T16:02:18Z","release follows naming convention (#356)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21547077715"
"21522253688","daily-build-test","success","schedule","2026-01-30T16:07:36Z","[Bugfix] Fix build script working with cann 8.5.0 (#354)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21522253688"
"21485536162","daily-build-test","success","schedule","2026-01-29T16:08:37Z","Revert ""Add scripts for building CMake files (#344)"" (#353)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21485536162"
"21445710151","daily-build-test","success","schedule","2026-01-28T16:06:33Z","Support x86_64 and aarch64 binary release (#325)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21445710151"
"21404462019","daily-build-test","success","schedule","2026-01-27T16:04:15Z","add function for deep-ep tests (#301)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21404462019"
"21364547806","daily-build-test","success","schedule","2026-01-26T16:04:23Z","[Doc] Improved README.md content and English grammar and integrated the DeepWiki badge for Ask AI (#345)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21364547806"
"21335451184","daily-build-test","success","schedule","2026-01-25T16:02:20Z","(test) add solve_tril from upstream (#339)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21335451184"
"21317759757","daily-build-test","success","schedule","2026-01-24T16:02:18Z","(test) add solve_tril from upstream (#339)","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/21317759757"
"26444345683","pr-test-npu","failure","pull_request","2026-05-26T09:33:44Z","fix: add dtype conversion for BF16/FP32 mismatch in deepep tests on A5","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26444345683"
"26444086691","pr-test-npu","failure","pull_request","2026-05-26T09:28:18Z","feat: remove check in build.sh","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26444086691"
"26443525303","pr-test-npu","failure","pull_request","2026-05-26T09:16:40Z","add testcases in sgl-kernel-npu\tests\python\sgl_kernel_npu to the workflow.","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26443525303"
"26442305116","pr-test-npu","failure","pull_request","2026-05-26T08:50:50Z","feat: support all TP degrees where H>12","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26442305116"
"26439062441","pr-test-npu","failure","pull_request","2026-05-26T07:38:54Z","refactor: separate submodule init and build","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26439062441"
"26429583409","pr-test-npu","failure","pull_request","2026-05-26T02:55:09Z","fix codelint","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26429583409"
"26402818421","pr-test-npu","failure","pull_request","2026-05-25T13:25:24Z","fix: add missing __init__.py for attention subpackage","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26402818421"
"26390593652","pr-test-npu","failure","pull_request","2026-05-25T08:13:03Z","passed pre-commit on my machine","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26390593652"
"26381176419","pr-test-npu","failure","pull_request","2026-05-25T03:11:33Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26381176419"
"26380085338","pr-test-npu","failure","pull_request","2026-05-25T02:29:23Z","Aligned torch version in the pipeline","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26380085338"
"26380062707","pr-test-npu","failure","pull_request","2026-05-25T02:28:27Z","ci: derive CANN version dynamically in build cache key","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26380062707"
"26359258228","pr-test-npu","failure","pull_request","2026-05-24T10:52:30Z","Updated README.md based on the comments","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26359258228"
"26272246174","pr-test-npu","failure","pull_request","2026-05-22T06:29:50Z","style: apply black formatting to dsv4_chunked_compress files","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26272246174"
"26267351456","pr-test-npu","failure","pull_request","2026-05-22T03:49:27Z","fix: handle division by zero in dsv4 chunked prefill compress kernel","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26267351456"
"26264041436","pr-test-npu","failure","pull_request","2026-05-22T01:59:48Z","lint checks","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26264041436"
"26231924596","pr-test-npu","failure","pull_request","2026-05-21T14:20:56Z","lint checks","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26231924596"
"26229022265","pr-test-npu","failure","pull_request","2026-05-21T13:28:58Z","fix: use gathered state window for dsv4 chunked compress","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26229022265"
"26220598121","pr-test-npu","failure","pull_request","2026-05-21T10:31:40Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26220598121"
"26214071948","pr-test-npu","failure","pull_request","2026-05-21T08:15:04Z","fix insert slice","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26214071948"
"26213607951","pr-test-npu","success","pull_request","2026-05-21T08:05:02Z","test pipe line","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26213607951"
"26213188425","pr-test-npu","failure","pull_request","2026-05-21T07:55:43Z","test pipe line","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26213188425"
"26169674673","pr-test-npu","failure","pull_request","2026-05-20T14:37:08Z","add triton kernel swiglu-silu-clamp-mul","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26169674673"
"26167272288","pr-test-npu","failure","pull_request","2026-05-20T13:56:11Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26167272288"
"26161634826","pr-test-npu","failure","pull_request","2026-05-20T12:10:42Z","add native swiglu-silu-clamp-mul","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26161634826"
"26152306380","pr-test-npu","failure","pull_request","2026-05-20T08:58:06Z","Merge branch 'main' into add-cann9.0.0-to-a2-dailytest","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26152306380"
"26102123802","pr-test-npu","failure","pull_request","2026-05-19T13:59:20Z","Daily test: add cann8.5.0 and a2(910b) support","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26102123802"
"26095800853","pr-test-npu","failure","pull_request","2026-05-19T12:01:05Z","fix: allow git to run inside ci","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26095800853"
"26088340282","pr-test-npu","failure","pull_request","2026-05-19T09:24:22Z","lint checks","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26088340282"
"26087740898","pr-test-npu","failure","pull_request","2026-05-19T09:12:06Z","chore: satisfy linter and codegen parser","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26087740898"
"26086689989","pr-test-npu","success","pull_request","2026-05-19T08:50:40Z","cann9.0.0 pr-test-npu-test","","https://github.com/sgl-project/sgl-kernel-npu/actions/runs/26086689989"
